bo_iteration,generation,best,population_best,population_mean,population_worst,distinct_members,last_improvement,offspring
24,5,0.0031083891502780934,0.0031083891502780934,0.00034826531384084063,1.9005354442661633e-08,54,5,100
24,6,0.0031083891502780934,0.0031083891502780934,0.00047192005994559495,1.9005354442661633e-08,57,5,100
24,7,0.0031083891502780934,0.0031083891502780934,0.0006172967589256319,1.9005354442661633e-08,50,5,100
24,8,0.0031083891502780934,0.0031083891502780934,0.0006916497522070471,1.9005354442661633e-08,54,5,100
24,9,0.0031083891502780934,0.0031083891502780934,0.0007503590023946989,3.068786892600401e-06,57,5,100
24,10,0.0031083891502780934,0.0031083891502780934,0.0008530505064120507,4.5210172009965064e-06,58,5,100
24,11,0.003961234777263222,0.003961234777263222,0.0008364773109184524,1.2927816595247971e-05,63,11,100
24,12,0.003961234777263222,0.003961234777263222,0.0010071355894336657,4.350431567994202e-06,64,11,100
24,13,0.003961234777263222,0.003961234777263222,0.0010958485852912668,4.0844367953105814e-05,59,11,100
24,14,0.003961234777263222,0.003961234777263222,0.0013215995360618294,6.829926932898857e-06,55,11,100
24,15,0.003961234777263222,0.003961234777263222,0.0014281084638465428,6.829926932898857e-06,46,11,100
24,16,0.003961234777263222,0.003961234777263222,0.0017618085896481065,3.5821531380168825e-06,35,11,100
24,17,0.003961234777263222,0.003961234777263222,0.0019365082360108406,3.5821531380168825e-06,30,11,100
24,18,0.003961234777263222,0.003961234777263222,0.002213745217796558,3.562779193010418e-06,31,11,100
24,19,0.004640077418854957,0.004640077418854957,0.002695136877873291,3.5821531380168825e-06,29,19,100
24,20,0.004640077418854957,0.004640077418854957,0.002774280118193606,3.5821531380168825e-06,23,19,100
24,21,0.0046478131808353335,0.0046478131808353335,0.002929893198958038,0.0006395529143563162,23,21,100
24,22,0.0073444198464250494,0.0073444198464250494,0.0031539940266684815,6.468887156126947e-05,27,22,100
24,23,0.007885215975231858,0.007885215975231858,0.0032591206586487812,6.437687334907751e-05,26,23,100
24,24,0.007885215975231858,0.007885215975231858,0.0035040741468677834,2.223243503608356e-05,28,23,100
24,25,0.008402067435779356,0.008402067435779356,0.004016581974544406,2.223243503608356e-05,26,25,100
24,26,0.008402067435779356,0.008402067435779356,0.0041884434583715205,1.2866188755161778e-05,22,25,100
24,27,0.011099717636068512,0.011099717636068512,0.004410060772730676,1.391574449955801e-05,21,27,100
24,28,0.011099717636068512,0.011099717636068512,0.0046577661106163406,2.223243503608356e-05,19,27,100
24,29,0.011099717636068512,0.011099717636068512,0.004945013803215856,2.223243503608356e-05,21,27,100
24,30,0.011099717636068512,0.011099717636068512,0.0055004569917385384,0.00019581755865141163,22,27,100
24,31,0.011099717636068512,0.011099717636068512,0.005748968168478487,0.00023019392082104014,21,27,100
24,32,0.011099717636068512,0.011099717636068512,0.005776096042787093,0.00023019392082104014,23,27,100
24,33,0.011099717636068512,0.011099717636068512,0.006105013557208034,0.00023019392082104014,19,27,100
24,34,0.015326429988171738,0.015326429988171738,0.006386300646027405,3.2474197193663634e-05,18,34,100
24,35,0.017208073506448283,0.017208073506448283,0.006705503614479194,0.0021755013807105913,15,35,100
25,0,0.0030665958082239046,0.0030665958082239046,8.36192668899497e-05,3.9005746015017097e-10,100,0,0
25,1,0.0030665958082239046,0.0030665958082239046,0.00010143552145128385,6.078184352774726e-10,73,0,100
25,2,0.0030665958082239046,0.0030665958082239046,0.0001987864297664698,6.078184352774726e-10,63,0,100
25,3,0.0030665958082239046,0.0030665958082239046,0.00022768375998095461,6.078184352774726e-10,66,0,100
25,4,0.0030665958082239046,0.0030665958082239046,0.00022960028763574383,6.078184352774726e-10,68,0,100
25,5,0.0030665958082239046,0.0030665958082239046,0.0003199918365184031,6.078184352774726e-10,63,0,100
25,6,0.0030665958082239046,0.0030665958082239046,0.00036803501914478397,6.078184352774726e-10,57,0,100
25,7,0.0055049530837655986,0.0055049530837655986,0.0005798060447430954,3.625947216136896e-09,61,7,100
25,8,0.007325951129482127,0.007325951129482127,0.0007880751590598472,6.856056153355434e-06,65,8,100
25,9,0.007325951129482127,0.007325951129482127,0.000827802614648857,6.856056153355434e-06,62,8,100
25,10,0.007325951129482127,0.007325951129482127,0.0013163017103203617,5.655958196001831e-06,58,8,100
25,11,0.00960906573924563,0.00960906573924563,0.0018173191644065738,6.856056153355434e-06,50,11,100
25,12,0.00960906573924563,0.00960906573924563,0.0020342250648309307,6.856056153355434e-06,47,11,100
25,13,0.00960906573924563,0.00960906573924563,0.0023149483878094723,2.92967055796614e-06,45,11,100
25,14,0.01414380901944537,0.01414380901944537,0.0028231960173185936,1.660081881175486e-06,48,14,100
25,15,0.01414380901944537,0.01414380901944537,0.0036167491138409903,1.3134142025889164e-05,42,14,100
25,16,0.01414380901944537,0.01414380901944537,0.004439480022015799,1.5805799969177464e-05,41,14,100
25,17,0.01414380901944537,0.01414380901944537,0.005197182415955858,1.5805799969177464e-05,43,14,100
25,18,0.01593120453364814,0.01593120453364814,0.005858113232114643,1.5805799969177464e-05,37,18,100
25,19,0.02349397856573963,0.02349397856573963,0.005873867590461653,3.785178681159991e-05,36,19,100
25,20,0.028516148352066856,0.028516148352066856,0.007572687698633396,9.33619188227807e-05,39,20,100
25,21,0.028516148352066856,0.028516148352066856,0.008080957701356856,9.33619188227807e-05,40,20,100
25,22,0.028516148352066856,0.028516148352066856,0.008784564775394544,9.33619188227807e-05,40,20,100
25,23,0.028516148352066856,0.028516148352066856,0.009898767878607821,0.00031934341486818205,38,20,100
25,24,0.028516148352066856,0.028516148352066856,0.010794474592720017,0.0008064592437713137,39,20,100
25,25,0.028516148352066856,0.028516148352066856,0.012557671916750255,0.00011141183251363925,30,20,100
25,26,0.028516148352066856,0.028516148352066856,0.012548110184969213,0.0016686265973830591,35,20,100
25,27,0.0306074598639046,0.0306074598639046,0.01447004967305209,0.0016686265973830591,37,27,100
25,28,0.0306074598639046,0.0306074598639046,0.01532932946156661,0.0024679370669305426,32,27,100
25,29,0.03157406361664387,0.03157406361664387,0.017226195253948588,0.0024679370669305426,34,29,100
25,30,0.03157406361664387,0.03157406361664387,0.018620966438383325,8.180846602629627e-05,37,29,100
25,31,0.03157406361664387,0.03157406361664387,0.018507476614420072,8.180846602629627e-05,35,29,100
25,32,0.03157406361664387,0.03157406361664387,0.019812106210210317,8.180846602629627e-05,40,29,100
25,33,0.0337889956902097,0.0337889956902097,0.02222771366520888,1.7348839621942384e-07,32,33,100
25,34,0.0337889956902097,0.0337889956902097,0.022757676891184225,1.7348839621942384e-07,35,33,100
25,35,0.034018340152152424,0.034018340152152424,0.02504708607096889,0.007333398357882211,27,35,100
26,0,0.0017751167742945714,0.0017751167742945714,4.216434978722438e-05,7.653980964371016e-11,100,0,0
26,1,0.0017751167742945714,0.0017751167742945714,7.165394237119012e-05,7.653980964371016e-11,70,0,100
26,2,0.0028072573494558814,0.0028072573494558814,0.0001574511027387495,2.2677433491641316e-09,73,2,100
26,3,0.0028072573494558814,0.0028072573494558814,0.0002954812463438305,6.177580005573347e-09,68,2,100
26,4,0.004025092999172225,0.004025092999172225,0.0003586297697424888,5.283717794686141e-09,66,4,100
26,5,0.005047823545208947,0.005047823545208947,0.0005359838985102821,5.283717794686141e-09,54,5,100
26,6,0.005193565929337375,0.005193565929337375,0.000542068250459828,5.283717794686141e-09,60,6,100
26,7,0.007026840890113961,0.007026840890113961,0.000673950801331297,2.253215105094822e-06,61,7,100
26,8,0.007026840890113961,0.007026840890113961,0.0007019392349574976,9.960126748851675e-07,58,7,100
26,9,0.0071120410868360864,0.0071120410868360864,0.0011137761886980003,2.623905972037176e-06,52,9,100
26,10,0.007644073616954027,0.007644073616954027,0.0011819865655603977,9.506985260314307e-06,60,10,100
26,11,0.012692287715751358,0.012692287715751358,0.0016542344959876124,1.258947276538581e-05,51,11,100
26,12,0.012692287715751358,0.012692287715751358,0.0021176946869818653,1.258947276538581e-05,48,11,100
26,13,0.012692287715751358,0.012692287715751358,0.0023862774278858813,1.3018321525155299e-05,51,11,100
26,14,0.012692287715751358,0.012692287715751358,0.0025097435150188054,1.3018321525155299e-05,47,11,100
26,15,0.012692287715751358,0.012692287715751358,0.0030013176395088394,1.3018321525155299e-05,49,11,100
26,16,0.018289223401569174,0.018289223401569174,0.003068231059579763,3.7500097410991047e-06,50,16,100
26,17,0.018289223401569174,0.018289223401569174,0.003362221117673434,1.3018321525155299e-05,40,16,100
26,18,0.020508081734065972,0.020508081734065972,0.004241432461035502,9.520674845808709e-05,44,18,100
26,19,0.020508081734065972,0.020508081734065972,0.004922610783758966,0.00024663695616652416,41,18,100
26,20,0.020934051159195652,0.020934051159195652,0.00650065406714874,0.00024663695616652416,39,20,100
26,21,0.020934051159195652,0.020934051159195652,0.006300977900768212,1.6221225262809863e-05,33,20,100
26,22,0.020934051159195652,0.020934051159195652,0.006677306417006204,0.00024663695616652416,33,20,100
26,23,0.022934108142765,0.022934108142765,0.007280566044652226,0.00012363058314007053,27,23,100
26,24,0.022934108142765,0.022934108142765,0.007468993751656675,0.00024663695616652416,32,23,100
26,25,0.022934108142765,0.022934108142765,0.008181017449622857,0.00024663695616652416,30,23,100
26,26,0.022934108142765,0.022934108142765,0.008217151438713783,0.00024663695616652416,32,23,100
26,27,0.022934108142765,0.022934108142765,0.008609962864213998,0.00052644165206877,31,23,100
26,28,0.022934108142765,0.022934108142765,0.009630256659651289,0.00052644165206877,31,23,100
26,29,0.023033934150935235,0.023033934150935235,0.010390332557072349,0.00052644165206877,32,29,100
26,30,0.023973989772140037,0.023973989772140037,0.012476993821169666,0.0003828243469848605,29,30,100
26,31,0.024623321778860056,0.024623321778860056,0.013417717153951101,5.9100055418291565e-05,33,31,100
26,32,0.02838656257373011,0.02838656257373011,0.013486433323528845,0.0030370722129408004,35,32,100
26,33,0.02838656257373011,0.02838656257373011,0.013800203845578046,0.0030370722129408004,36,32,100
26,34,0.02838656257373011,0.02838656257373011,0.01579654817468327,0.0023556134916779947,34,32,100
26,35,0.02838656257373011,0.02838656257373011,0.01694022295840499,0.002776790154007577,32,32,100
27,0,0.0013224503805359276,0.0013224503805359276,4.63137495642091e-05,8.868769130344081e-13,100,0,0
27,1,0.0013224503805359276,0.0013224503805359276,9.958794555532557e-05,6.589311670287608e-09,72,0,100
27,2,0.001464689553507566,0.001464689553507566,0.00012378876978390454,6.589311670287608e-09,67,2,100
27,3,0.002345155814755251,0.002345155814755251,0.00019286629266617225,1.144389692334278e-08,59,3,100
27,4,0.003432127460238788,0.003432127460238788,0.0002647877746990168,1.144389692334278e-08,64,4,100
27,5,0.003684597564296942,0.003684597564296942,0.00027567228594206346,1.144389692334278e-08,58,5,100
27,6,0.003684597564296942,0.003684597564296942,0.00030776108600966145,1.144389692334278e-08,60,5,100
27,7,0.004428773400070904,0.004428773400070904,0.000496420683506347,1.144389692334278e-08,53,7,100
27,8,0.004428773400070904,0.004428773400070904,0.0006817828937611735,7.123170249497118e-08,65,7,100
27,9,0.0052525740548204775,0.0052525740548204775,0.001029052111211706,1.6426215305383624e-07,51,9,100
27,10,0.0052525740548204775,0.0052525740548204775,0.0011674413137776213,3.0140519789355756e-06,48,9,100
27,11,0.0059905458315702535,0.0059905458315702535,0.0011505261057056916,3.0140519789355756e-06,51,11,100
27,12,0.011096819038031964,0.011096819038031964,0.0017239534784770625,1.120136387828196e-05,52,12,100
27,13,0.012889317387085205,0.012889317387085205,0.002245594863051445,1.71970229675014e-05,55,13,100
27,14,0.019639986090538488,0.019639986090538488,0.0038379471734853216,3.122548646734347e-05,54,14,100
27,15,0.025256319003266164,0.025256319003266164,0.005082285387272758,6.139687833489686e-06,44,15,100
27,16,0.025256319003266164,0.025256319003266164,0.006830481418145469,3.5859624211146256e-06,44,15,100
27,17,0.025256319003266164,0.025256319003266164,0.007929393604232225,2.1523159045849533e-05,37,15,100
27,18,0.030248046667721823,0.030248046667721823,0.009034423264753231,2.1523159045849533e-05,32,18,100
27,19,0.030248046667721823,0.030248046667721823,0.008595938052600088,1.4559282026252165e-06,36,18,100
27,20,0.030248046667721823,0.030248046667721823,0.0100283511518711,2.1523159045849533e-05,33,18,100
27,21,0.030248046667721823,0.030248046667721823,0.010794553557687285,2.1523159045849533e-05,32,18,100
27,22,0.030248046667721823,0.030248046667721823,0.011523662967827369,0.0010853763313813033,26,18,100
27,23,0.030248046667721823,0.030248046667721823,0.013221951720899582,4.18374319137195e-05,25,18,100
27,24,0.03633098905360828,0.03633098905360828,0.015727856720278464,4.18374319137195e-05,26,24,100
27,25,0.039716631537516985,0.039716631537516985,0.016578890754169965,4.18374319137195e-05,28,25,100
27,26,0.039716631537516985,0.039716631537516985,0.0180123863509122,4.18374319137195e-05,36,25,100
27,27,0.039716631537516985,0.039716631537516985,0.019760965498152403,0.003667736389570438,38,25,100
27,28,0.039716631537516985,0.039716631537516985,0.022904556827897188,5.021668208604797e-05,35,25,100
27,29,0.039716631537516985,0.039716631537516985,0.024317198630071042,5.021668208604797e-05,32,25,100
27,30,0.039716631537516985,0.039716631537516985,0.023314617411459744,2.2098990808387962e-06,34,25,100
27,31,0.039716631537516985,0.039716631537516985,0.02460056255180792,1.5111950865019282e-08,35,25,100
27,32,0.039716631537516985,0.039716631537516985,0.026201213672679562,1.5111950865019282e-08,36,25,100
27,33,0.039716631537516985,0.039716631537516985,0.026907195582246763,1.5111950865019282e-08,34,25,100
27,34,0.039716631537516985,0.039716631537516985,0.02844433109157455,0.0007360428311144846,31,25,100
27,35,0.039716631537516985,0.039716631537516985,0.029935557051418503,0.0006388515811909853,28,25,100
28,0,0.0013758032482610524,0.0013758032482610524,4.237557652261723e-05,3.963422903307142e-10,100,0,0
28,1,0.0013758032482610524,0.0013758032482610524,5.324414184835958e-05,9.881764728289502e-10,79,0,100
28,2,0.0013758032482610524,0.0013758032482610524,0.00010615003313822638,8.903559360032307e-09,62,0,100
28,3,0.0013897178737530833,0.0013897178737530833,0.000127315670969916,4.317725488649397e-09,58,3,100
28,4,0.001558197871142102,0.001558197871142102,0.00014169093187148965,4.317725488649397e-09,56,4,100
28,5,0.0029611449407785893,0.0029611449407785893,0.0001472431878851736,4.317725488649397e-09,63,5,100
28,6,0.0029611449407785893,0.0029611449407785893,0.00021266502111985677,1.3134531824568983e-08,61,5,100
28,7,0.0029611449407785893,0.0029611449407785893,0.00019883954158031244,2.812818646034284e-07,64,5,100
28,8,0.0029611449407785893,0.0029611449407785893,0.0002254149946640315,3.974946069509183e-08,59,5,100
28,9,0.0029611449407785893,0.0029611449407785893,0.00027740674228003784,7.816825036270951e-07,54,5,100
28,10,0.0029611449407785893,0.0029611449407785893,0.00035377509438253414,7.816825036270951e-07,54,5,100
28,11,0.003581483555159557,0.003581483555159557,0.0003733087775655227,7.816825036270951e-07,58,11,100
28,12,0.003581483555159557,0.003581483555159557,0.000475824183898109,1.4753563936436061e-06,53,11,100
28,13,0.004921652344877025,0.004921652344877025,0.0004883133207322209,1.4753563936436061e-06,54,13,100
28,14,0.004921652344877025,0.004921652344877025,0.0007265008122840123,1.4753563936436061e-06,51,13,100
28,15,0.005751606126555956,0.005751606126555956,0.0008079143884363969,2.3806078926910603e-06,56,15,100
28,16,0.005751606126555956,0.005751606126555956,0.0009103686184642862,2.3806078926910603e-06,64,15,100
28,17,0.005751606126555956,0.005751606126555956,0.0008802339685674543,7.267335208559888e-08,54,15,100
28,18,0.005751606126555956,0.005751606126555956,0.0012279661236840797,0.00011630498378188822,45,15,100
28,19,0.009053519630783068,0.009053519630783068,0.0020352059699160247,0.00016422873552923625,42,19,100
28,20,0.014512458411837775,0.014512458411837775,0.0028668319507002367,6.124388853998453e-05,49,20,100
28,21,0.014512458411837775,0.014512458411837775,0.0036068120139623764,4.1932460734626995e-05,52,20,100
28,22,0.014512458411837775,0.014512458411837775,0.004573777448207745,2.27331249670817e-05,43,20,100
28,23,0.014512458411837775,0.014512458411837775,0.005637624097796912,0.00011606333157670166,43,20,100
28,24,0.014512458411837775,0.014512458411837775,0.006451485409814146,0.00011606333157670166,40,20,100
28,25,0.018675480332020346,0.018675480332020346,0.007482462172667482,0.00033066304005975556,47,25,100
28,26,0.018675480332020346,0.018675480332020346,0.009011735999212659,0.00033066304005975556,40,25,100
28,27,0.018675480332020346,0.018675480332020346,0.009293449365549515,0.0006559242275552459,47,25,100
28,28,0.018675480332020346,0.018675480332020346,0.009033562506415377,0.0006559242275552459,43,25,100
28,29,0.018675480332020346,0.018675480332020346,0.010293946702256817,7.128638869152639e-05,51,25,100
28,30,0.018675480332020346,0.018675480332020346,0.010513491762333953,0.0006669381802867904,45,25,100
28,31,0.018675480332020346,0.018675480332020346,0.011192414574013368,7.249024308318491e-05,39,25,100
28,32,0.018675480332020346,0.018675480332020346,0.011705359149132833,7.249024308318491e-05,43,25,100
28,33,0.018732410088734042,0.018732410088734042,0.01244424482176855,7.249024308318491e-05,45,33,100
28,34,0.021846647652442507,0.021846647652442507,0.012857885270430414,7.249024308318491e-05,42,34,100
28,35,0.021846647652442507,0.021846647652442507,0.013512870903240047,4.048213271534533e-06,40,34,100
29,0,0.0008589554015251523,0.0008589554015251523,3.191319322863249e-05,9.911680949690651e-14,100,0,0
29,1,0.0009074793183963693,0.0009074793183963693,7.099917243024765e-05,3.70167242156102e-11,72,1,100
29,2,0.00213677530420325,0.00213677530420325,0.00010545828260958763,7.544722200363638e-11,71,2,100
29,3,0.002452033008996095,0.002452033008996095,0.0002419588340265789,3.2582296536759176e-09,64,3,100
29,4,0.002452033008996095,0.002452033008996095,0.00036378619425799045,2.2431974093818994e-08,59,3,100
29,5,0.002718057866599696,0.002718057866599696,0.0004285080580919701,2.2431974093818994e-08,58,5,100
29,6,0.004592021632988993,0.004592021632988993,0.0005823320453510918,2.2431974093818994e-08,56,6,100
29,7,0.004841113941967973,0.004841113941967973,0.0007308270210076934,2.2431974093818994e-08,59,7,100
29,8,0.004841113941967973,0.004841113941967973,0.0011938225649153476,2.2431974093818994e-08,57,7,100
29,9,0.005666903785424976,0.005666903785424976,0.001405286537935319,2.2431974093818994e-08,60,9,100
29,10,0.007163485140456661,0.007163485140456661,0.001583986249245476,7.14637075360331e-07,58,10,100
29,11,0.007163485140456661,0.007163485140456661,0.002057524824204253,7.14637075360331e-07,55,10,100
29,12,0.00831788786989407,0.00831788786989407,0.0026359029154523687,9.975343699311982e-08,53,12,100
29,13,0.00869690713865949,0.00869690713865949,0.002793951312294717,7.14637075360331e-07,54,13,100
29,14,0.00869690713865949,0.00869690713865949,0.0033477843224879403,7.14637075360331e-07,54,13,100
29,15,0.015925051270356358,0.015925051270356358,0.0034980388837951427,7.14637075360331e-07,51,15,100
29,16,0.015925051270356358,0.015925051270356358,0.0037928421696678772,2.6604108571088313e-08,52,15,100
29,17,0.015925051270356358,0.015925051270356358,0.003935926860446632,2.6604108571088313e-08,51,15,100
29,18,0.015925051270356358,0.015925051270356358,0.0046616719630188565,9.17950214300841e-09,48,15,100
29,19,0.021687490130098373,0.021687490130098373,0.005271664253386159,4.262528981105044e-07,45,19,100
29,20,0.021687490130098373,0.021687490130098373,0.00585985407164337,4.262528981105044e-07,46,19,100
29,21,0.021687490130098373,0.021687490130098373,0.00588725232340343,1.8939983278215105e-05,43,19,100
29,22,0.021687490130098373,0.021687490130098373,0.006970444926949268,2.952022975059675e-05,39,19,100
29,23,0.021687490130098373,0.021687490130098373,0.008035505623831412,2.2751883966214516e-05,40,19,100
29,24,0.022322439856024594,0.022322439856024594,0.008914414645956317,0.00018721652415966492,36,24,100
29,25,0.022322439856024594,0.022322439856024594,0.009455370960094609,0.0010654272073895871,37,24,100
29,26,0.022322439856024594,0.022322439856024594,0.010825352271440767,0.0010654272073895871,35,24,100
29,27,0.022322439856024594,0.022322439856024594,0.011792969740153415,0.0010654272073895871,37,24,100
29,28,0.022322439856024594,0.022322439856024594,0.012761726735625107,0.0010654272073895871,32,24,100
29,29,0.022322439856024594,0.022322439856024594,0.013733756921976084,0.0015600251050502025,29,24,100
29,30,0.022322439856024594,0.022322439856024594,0.015156276134393893,1.6658552888463765e-07,24,24,100
29,31,0.022322439856024594,0.022322439856024594,0.0154579719912113,1.6658552888463765e-07,28,24,100
29,32,0.022322439856024594,0.022322439856024594,0.01538321525751768,1.8167096012552147e-06,26,24,100
29,33,0.022322439856024594,0.022322439856024594,0.016121534232903415,1.8167096012552147e-06,25,24,100
29,34,0.022322439856024594,0.022322439856024594,0.01763317607352054,1.8167096012552147e-06,19,24,100
29,35,0.028994206267113486,0.028994206267113486,0.018305115545053707,9.464576575534675e-06,22,35,100
